,OBJECTID,ID,totalpop,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,MINORPOP,poc,LOWINCOME,lowincome,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULSVI6PCT,VULEO,VULSVI6,DISPEO,DISPSVI6,dpm,CANCER,RESP,traffic,PWDIS,PNPL,PRMP,PTSDF,O3,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,STATE_NAME,ST_ABBREV,REGION,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_VSVI6PCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2,B_MINORPCT,B_LWINCPCT,B_LESHSPCT,B_LNGISPCT,B_UNDR5PCT,B_OVR64PCT,B_LDPNT,B_VULEOPCT,B_VSVI6PCT,B_DSLPM,B_CANCR,B_RESP,B_PTRAF,B_PWDIS,B_PNPL,B_PRMP,B_PTSDF,B_OZONE,B_PM25,B_LDPNT_D2,B_DSLPM_D2,B_CANCR_D2,B_RESP_D2,B_PTRAF_D2,B_PWDIS_D2,B_PNPL_D2,B_PRMP_D2,B_PTSDF_D2,B_OZONE_D2,B_PM25_D2,T_MINORPCT,T_LWINCPCT,T_LESHSPCT,T_LNGISPCT,T_UNDR5PCT,T_OVR64PCT,T_VULEOPCT,T_VSVI6PCT,T_LDPNT,T_LDPNT_D2,T_DSLPM,T_DSLPM_D2,T_CANCR,T_CANCR_D2,T_RESP,T_RESP_D2,T_PTRAF,T_PTRAF_D2,T_PWDIS,T_PWDIS_D2,T_PNPL,T_PNPL_D2,T_PRMP,T_PRMP_D2,T_PTSDF,T_PTSDF_D2,T_OZONE,T_OZONE_D2,T_PM25,T_PM25_D2,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,Shape_Length,Shape_Area,area
165037,165038,420032901003,753,753,472,323,379,212,0.281540504648,458,0.60823373174,58,0.122881355932,8,0.0247678018576,18,0.0239043824701,85,0.112881806109,346,0.912928759894,0.444887118194,0.195701597126,335.0,147.363302636,64.1610495133,9.0735489542,0.9356930456,52.3157765506,1.83984544897,217.385134288,0.0,0.0560243872604,1.0324040291,0.162294596252,37.7498583333,10.5823279452,58.5744673657,60.035047828,3356.63512959,118.046414948,13947.6583645,0.0,3.59458348497,66.2401260287,10.4129916258,2422.07052965,678.973267259,Pennsylvania,PA,3,49.5921070362,86.5795010721,57.8708888511,60.0271704009,14.538368465,42.7171423248,97.6894243512,68.3265158528,63.3259316941,61.9034199604,87.8906967766,59.1745109873,64.1242805345,40.307599448,46.9527504668,77.9085043803,87.2196311972,47.8476055567,83.3250881469,79.7386965088,65.9842847413,65.0187663586,64.1711006942,71.4862647862,76.1576868214,65.8544717219,71.8972437014,73.449231024,63.791580642,64.7324918897,5,9,6,7,2,5,11,7,7,7,9,6,7,5,5,8,9,5.0,9.0,8,7,7,7,8,8,7,8,8,7.0,7.0,28% (49%ile),61% (86%ile),12% (57%ile),2% (60%ile),2% (14%ile),11% (42%ile),44% (68%ile),20% (63%ile),0.91 = fraction pre-1960 (97%ile),79%ile,0.936 ug/m3 (61%ile),65%ile,52 lifetime risk per million (87%ile),65%ile,1.8  (59%ile),64%ile,220 daily vehicles/meters distance (64%ile),71%ile,0 toxicity-weighted concentration/meters distance (40%ile),76%ile,0.056 sites/km distance (46%ile),65%ile,1 facilities/km distance (77%ile),71%ile,0.16 facilities/km distance (87%ile),73%ile,37.7 ppb (47%ile),63%ile,10.6 ug/m3 (83%ile),64%ile,261681.0,0.0,0,0,3466.43696127,451628.193578,261681.0
165038,165039,420032902001,826,826,517,303,365,193,0.233656174334,372,0.450363196126,37,0.0715667311412,17,0.0561056105611,69,0.0835351089588,116,0.140435835351,297,0.813698630137,0.34200968523,0.172610442745,282.5,142.576225708,-14.5955818089,-9.12010436025,0.8809076285,52.3446336378,1.77772786535,84.1110817533,0.0172233380639,0.0563153062226,1.61406919107,0.159813323389,37.7077883333,10.5908964384,-11.8764049239,-12.8573593578,-764.000382515,-25.9469724926,-1227.65017476,-0.251384639734,-0.821954659063,-23.5582789234,-2.33256843567,-550.36710945,-154.580295395,Pennsylvania,PA,3,44.0548902101,70.3882698193,37.6231278452,73.9830865721,74.0580716389,57.3909053119,93.1405982151,56.1968912054,55.3349349572,58.6016927178,87.9549510966,56.0521161425,48.4652436132,83.5044168463,47.1262278576,87.3861108159,86.9083192737,47.2581312173,83.4236187738,41.0378340306,55.3725257082,56.7354634944,56.9346998787,48.1801775215,17.5371091707,55.878244085,43.3233416748,48.3385450449,57.4895397253,57.1870618086,5,8,4,8,8,6,10,6,6,6,9,6,5,9,5,9,9,5.0,9.0,5,6,6,6,5,2,6,5,5,6.0,6.0,23% (44%ile),45% (70%ile),7% (37%ile),6% (73%ile),8% (74%ile),14% (57%ile),34% (56%ile),17% (55%ile),0.81 = fraction pre-1960 (93%ile),41%ile,0.881 ug/m3 (58%ile),55%ile,52 lifetime risk per million (87%ile),56%ile,1.8  (56%ile),56%ile,84 daily vehicles/meters distance (48%ile),48%ile,0.017 toxicity-weighted concentration/meters distance (83%ile),17%ile,0.056 sites/km distance (47%ile),55%ile,1.6 facilities/km distance (87%ile),43%ile,0.16 facilities/km distance (86%ile),48%ile,37.7 ppb (47%ile),57%ile,10.6 ug/m3 (83%ile),57%ile,558959.0,0.0,0,0,6112.25569998,964930.934108,558959.0
165039,165040,420032902002,724,724,568,372,520,145,0.200276243094,340,0.469613259669,96,0.169014084507,2,0.00537634408602,29,0.0400552486188,217,0.299723756906,385,0.740384615385,0.334944751381,0.197343156147,242.5,142.87644505,-17.9082339339,9.91259157672,0.8809076285,52.3446336378,1.77772786535,83.1324159334,0.0039097414136,0.0543655091182,1.81742240794,0.178162612116,37.7077883333,10.5908964384,-13.2589808934,-15.7754998854,-937.399944372,-31.8359664835,-1488.75475203,-0.0700165638559,-0.973590255226,-32.5468256381,-3.19057773606,-675.279894605,-189.664250988,Pennsylvania,PA,3,39.8062046477,72.7942794854,70.2102435132,45.5187922977,29.5696051658,95.3210827236,89.432839903,55.1987145659,63.8401989143,58.6016927178,87.9549510966,56.0521161425,48.2739133572,75.7083592502,45.8617539039,89.5047767733,89.0539833179,47.2581312173,83.4236187738,40.0334883317,54.5846737382,56.2542576532,56.4967316079,47.0901505809,21.7376975101,55.3296309435,38.720867216,45.0974966525,57.1862818493,56.8103404749,4,8,8,5,3,11,9,6,7,6,9,6,5,8,5,9,9,5.0,9.0,5,6,6,6,5,3,6,4,5,6.0,6.0,20% (39%ile),47% (72%ile),17% (70%ile),1% (45%ile),4% (29%ile),30% (95%ile),33% (55%ile),20% (63%ile),0.74 = fraction pre-1960 (89%ile),40%ile,0.881 ug/m3 (58%ile),54%ile,52 lifetime risk per million (87%ile),56%ile,1.8  (56%ile),56%ile,83 daily vehicles/meters distance (48%ile),47%ile,0.0039 toxicity-weighted concentration/meters distance (75%ile),21%ile,0.054 sites/km distance (45%ile),55%ile,1.8 facilities/km distance (89%ile),38%ile,0.18 facilities/km distance (89%ile),45%ile,37.7 ppb (47%ile),57%ile,10.6 ug/m3 (83%ile),56%ile,303676.0,0.0,0,0,4434.20394439,524091.25513,303676.0
165040,165041,420032902003,553,553,395,255,255,8,0.0144665461121,171,0.309222423146,50,0.126582278481,32,0.125490196078,46,0.0831826401447,129,0.233273056058,235,0.921568627451,0.161844484629,0.14870285667,89.4999999999,82.2326797385,-109.402974262,-19.3267276799,0.8809076285,52.3446336378,1.77772786535,45.4475043368,0.00992270263114,0.0551586174023,2.07500470635,0.170800549185,37.7077883333,10.5908964384,-100.82234883,-96.373914608,-5726.65860663,-194.488715898,-4972.09214723,-1.08557318056,-6.03451679999,-227.011686483,-18.6860880865,-4125.34419651,-1158.67557046,Pennsylvania,PA,3,4.13733824026,49.5305169103,59.0305725174,87.2005028791,73.7810693035,88.2442691401,98.016347856,21.5193303575,45.3063587778,58.6016927178,87.9549510966,56.0521161425,39.1319930437,80.6756910121,46.3998825509,91.5887262109,88.2645847636,47.2581312173,83.4236187738,12.1177440106,36.1903952962,38.9251527517,41.2925180264,37.8044010745,12.7346584291,40.442690712,9.53739569914,19.1272599982,47.1991927535,43.8107670701,1,5,6,9,8,9,11,3,5,6,9,6,4,9,5,10,9,5.0,9.0,2,4,4,5,4,2,5,1,2,5.0,5.0,1% (4%ile),31% (49%ile),13% (59%ile),13% (87%ile),8% (73%ile),23% (88%ile),16% (21%ile),15% (45%ile),0.92 = fraction pre-1960 (98%ile),12%ile,0.881 ug/m3 (58%ile),36%ile,52 lifetime risk per million (87%ile),38%ile,1.8  (56%ile),41%ile,45 daily vehicles/meters distance (39%ile),37%ile,0.0099 toxicity-weighted concentration/meters distance (80%ile),12%ile,0.055 sites/km distance (46%ile),40%ile,2.1 facilities/km distance (91%ile),9%ile,0.17 facilities/km distance (88%ile),19%ile,37.7 ppb (47%ile),47%ile,10.6 ug/m3 (83%ile),43%ile,174181.0,0.0,0,0,2793.83848084,300627.763268,174181.0
165041,165042,420032902004,840,840,506,331,418,251,0.29880952381,582,0.692857142857,139,0.274703557312,34,0.102719033233,9,0.0107142857143,78,0.0928571428571,418,1.0,0.495833333333,0.245443447631,416.5,206.17249601,114.368899856,51.9050417033,0.8809076285,52.3446336378,1.77772786535,35.5728787396,0.00411413546349,0.0566715467827,1.31803047643,0.15770048428,37.7077883333,10.5908964384,114.368899856,100.748436346,5986.5981625,203.316780203,4068.43100614,0.470529146816,6.48146245864,150.741695566,18.0360308938,4312.59826767,1211.26917414,Pennsylvania,PA,3,51.4379691951,92.4438274922,86.5949584743,84.1651843752,6.45626230801,31.674611108,100.0,73.185322222,75.720390534,58.6016927178,87.9549510966,56.0521161425,35.4417997748,75.9719936351,47.3554024471,83.3628524695,86.6334504864,47.2581312173,83.4236187738,85.257413739,69.0964786272,68.9320509974,67.3022226085,65.977821318,87.6017189422,69.4778703725,78.5903544843,78.0942946149,67.1017221971,68.4990337363,6,10,9,9,1,4,11,8,8,6,9,6,4,8,5,9,9,5.0,9.0,9,7,7,7,7,9,7,8,8,7.0,7.0,30% (51%ile),69% (92%ile),27% (86%ile),10% (84%ile),1% (6%ile),9% (31%ile),50% (73%ile),25% (75%ile),1 = fraction pre-1960 (100%ile),85%ile,0.881 ug/m3 (58%ile),69%ile,52 lifetime risk per million (87%ile),68%ile,1.8  (56%ile),67%ile,36 daily vehicles/meters distance (35%ile),65%ile,0.0041 toxicity-weighted concentration/meters distance (75%ile),87%ile,0.057 sites/km distance (47%ile),69%ile,1.3 facilities/km distance (83%ile),78%ile,0.16 facilities/km distance (86%ile),78%ile,37.7 ppb (47%ile),67%ile,10.6 ug/m3 (83%ile),68%ile,164293.0,0.0,0,0,2681.26449027,283596.142778,164293.0
165042,165043,420032902005,1073,1073,785,397,397,218,0.203168685927,539,0.502329916123,81,0.103184713376,0,0.0,21,0.0195712954334,89,0.0829450139795,390,0.982367758186,0.352749301025,0.15186660414,378.5,162.952866242,-7.43651244676,-34.1054414612,0.8809076285,52.3446336378,1.77772786535,31.6783362854,0.0086639557518,0.057929282879,0.915455831797,0.148462313835,37.7077883333,10.5908964384,-7.30539006105,-6.55088054379,-389.261519569,-13.2200953976,-235.576342079,-0.0644296147865,-0.430791833162,-6.80779868762,-1.10404184471,-280.414437281,-78.7593331862,Pennsylvania,PA,3,40.1940832375,76.5246086062,50.982613555,44.449286974,11.4856770099,26.3158676441,99.6571126398,57.6811853741,46.7406423659,58.6016927178,87.9549510966,56.0521161425,33.6276138376,79.9344892895,48.1282336992,75.0168558351,85.3143175154,47.2581312173,83.4236187738,44.6989553775,56.9917844288,57.6567316987,57.7600730023,53.7944785249,21.9985131751,57.2435672808,53.8179851502,53.777642989,58.1244438356,57.9785872968,5,8,6,5,2,3,11,6,5,6,9,6,4,8,5,8,9,5.0,9.0,5,6,6,6,6,3,6,6,6,6.0,6.0,20% (40%ile),50% (76%ile),10% (50%ile),0% (44%ile),2% (11%ile),8% (26%ile),35% (57%ile),15% (46%ile),0.98 = fraction pre-1960 (99%ile),44%ile,0.881 ug/m3 (58%ile),56%ile,52 lifetime risk per million (87%ile),57%ile,1.8  (56%ile),57%ile,32 daily vehicles/meters distance (33%ile),53%ile,0.0087 toxicity-weighted concentration/meters distance (79%ile),21%ile,0.058 sites/km distance (48%ile),57%ile,0.92 facilities/km distance (75%ile),53%ile,0.15 facilities/km distance (85%ile),53%ile,37.7 ppb (47%ile),58%ile,10.6 ug/m3 (83%ile),57%ile,252784.0,0.0,0,0,3387.85285269,436405.589955,252784.0
165043,165044,420032904001,506,506,424,234,336,142,0.280632411067,107,0.211462450593,31,0.0731132075472,0,0.0,1,0.00197628458498,87,0.171936758893,335,0.997023809524,0.24604743083,0.123186852114,124.5,62.3325471698,-57.498019849,-30.5952288767,0.8922999526,54.244116489,1.91319767658,177.390490715,0.0,0.0546218866997,0.833264295773,0.173284802082,37.7297033333,10.6029046575,-57.32689479,-51.3054803859,-3118.92928657,-110.005077983,-10199.6019562,-0.0,-3.14065032565,-47.9110470178,-9.96353298965,-2169.38323116,-609.646022456,Pennsylvania,PA,3,49.4948582551,32.4296804858,38.349008403,44.449286974,4.07232394825,71.4174260311,99.7434301862,40.182771926,32.4622963155,59.2986608318,90.8252877549,62.7410205227,60.6369995944,40.307599448,46.0459104088,72.8057626687,88.5534159215,47.5371031559,83.5638158357,21.6251746232,45.3856421567,49.0010339596,49.3394036269,30.9634827726,76.1576868214,47.9399219413,32.3525539725,29.6091473649,53.2794223842,51.682268839,5,4,4,5,1,8,11,5,4,6,10,7,7,5,5,8,9,5.0,9.0,3,5,5,5,4,8,5,4,3,6.0,6.0,28% (49%ile),21% (32%ile),7% (38%ile),0% (44%ile),0% (4%ile),17% (71%ile),25% (40%ile),12% (32%ile),1 = fraction pre-1960 (99%ile),21%ile,0.892 ug/m3 (59%ile),45%ile,54 lifetime risk per million (90%ile),49%ile,1.9  (62%ile),49%ile,180 daily vehicles/meters distance (60%ile),30%ile,0 toxicity-weighted concentration/meters distance (40%ile),76%ile,0.055 sites/km distance (46%ile),47%ile,0.83 facilities/km distance (72%ile),32%ile,0.17 facilities/km distance (88%ile),29%ile,37.7 ppb (47%ile),53%ile,10.6 ug/m3 (83%ile),51%ile,267176.0,0.0,0,0,3960.96600987,461055.964464,267176.0
165044,165045,420032904002,1187,1176,808,523,580,208,0.175231676495,632,0.537414965986,82,0.101485148515,6,0.0114722753346,152,0.128053917439,117,0.0985678180286,516,0.889655172414,0.356323321241,0.175370966966,422.955782312,208.165337789,-3.98423658231,-9.8292672843,0.8922999526,54.244116489,1.91319767658,88.9298688491,0.00221165058181,0.0530896083393,0.964527997719,0.192555441021,37.7297033333,10.6029046575,-3.54459668357,-3.55513411354,-216.12139329,-7.62263217222,-354.317636728,-0.00881173915533,-0.211521559686,-3.84290773317,-0.76718643224,-150.32406426,-42.2444806153,Pennsylvania,PA,3,36.2864001326,80.206789933,50.3457173996,49.582154586,94.0954224097,34.7609306669,96.732171204,58.1456628562,56.3853925277,59.2986608318,90.8252877549,62.7410205227,49.3615160843,72.4773221937,45.0240957127,76.2732199051,90.3749898176,47.5371031559,83.5638158357,48.45117793,57.7325136363,58.0830933653,58.1165277532,52.8700674209,27.1893908616,57.9655933612,55.9422985489,55.3550610162,58.4338119236,58.3599136353,4,9,6,5,10,4,11,6,6,6,10,7,5,8,5,8,10,5.0,9.0,5,6,6,6,6,3,6,6,6,6.0,6.0,18% (36%ile),54% (80%ile),10% (50%ile),1% (49%ile),13% (94%ile),10% (34%ile),36% (58%ile),18% (56%ile),0.89 = fraction pre-1960 (96%ile),48%ile,0.892 ug/m3 (59%ile),57%ile,54 lifetime risk per million (90%ile),58%ile,1.9  (62%ile),58%ile,89 daily vehicles/meters distance (49%ile),52%ile,0.0022 toxicity-weighted concentration/meters distance (72%ile),27%ile,0.053 sites/km distance (45%ile),57%ile,0.96 facilities/km distance (76%ile),55%ile,0.19 facilities/km distance (90%ile),55%ile,37.7 ppb (47%ile),58%ile,10.6 ug/m3 (83%ile),58%ile,516448.0,0.0,0,0,5374.66711833,891164.481378,516448.0
165045,165046,420032904003,737,737,597,322,393,172,0.233378561737,316,0.428765264586,80,0.134003350084,8,0.0248447204969,18,0.0244233378562,111,0.150610583446,342,0.870229007634,0.331071913161,0.166004303034,244.0,122.345171336,-21.0840723887,-13.0061546444,0.8922999526,54.244116489,1.91319767658,288.003075399,0.0,0.0533334665534,0.645087663353,0.185662352849,37.7297033333,10.6029046575,-18.3479713917,-18.8133167931,-1143.68687872,-40.337998307,-6072.27768989,-0.0,-1.12448666955,-13.6010749912,-3.91451848733,-795.495796285,-223.55240933,Pennsylvania,PA,3,44.0235469899,67.6666956669,61.2116617366,60.082662554,14.9463554212,62.2373947302,95.8574768557,54.630889382,52.7710699076,59.2986608318,90.8252877549,62.7410205227,68.8463398393,40.307599448,45.1805758059,66.714470717,89.7759067176,47.5371031559,83.5638158357,36.9037645136,53.7731930905,55.6885017319,55.8548108221,36.0162729844,76.1576868214,54.8009975805,49.1495027656,42.8070543293,56.8944749348,56.4096732432,5,7,7,7,2,7,11,6,6,6,10,7,7,5,5,7,9,5.0,9.0,4,6,6,6,4,8,6,5,5,6.0,6.0,23% (44%ile),43% (67%ile),13% (61%ile),2% (60%ile),2% (14%ile),15% (62%ile),33% (54%ile),17% (52%ile),0.87 = fraction pre-1960 (95%ile),36%ile,0.892 ug/m3 (59%ile),53%ile,54 lifetime risk per million (90%ile),55%ile,1.9  (62%ile),55%ile,290 daily vehicles/meters distance (68%ile),36%ile,0 toxicity-weighted concentration/meters distance (40%ile),76%ile,0.053 sites/km distance (45%ile),54%ile,0.65 facilities/km distance (66%ile),49%ile,0.19 facilities/km distance (89%ile),42%ile,37.7 ppb (47%ile),56%ile,10.6 ug/m3 (83%ile),56%ile,275843.0,0.0,0,0,4603.26575671,475940.853853,275843.0
165046,165047,420032904004,973,961,729,460,486,310,0.318602261048,222,0.231009365245,101,0.138545953361,0,0.0,49,0.0503597122302,139,0.142857142857,411,0.845679012346,0.274805813146,0.146895739124,267.386056192,142.929554167,-82.5824681426,-35.7635804043,0.8922999526,54.244116489,1.91319767658,40.9310242532,0.017368604316,0.0527059999884,1.86161885056,0.19976124217,37.7297033333,10.6029046575,-69.8382600959,-73.6883324092,-4479.61302187,-157.996586177,-3380.18500643,-1.4343422126,-4.35259156497,-153.73707942,-16.4967764176,-3115.81202355,-875.6140361,Pennsylvania,PA,3,53.4526012274,35.9990510529,62.5040822312,44.449286974,41.0535239653,58.6316694903,94.7028030622,45.65758887,44.4873739499,59.2986608318,90.8252877549,62.7410205227,37.5570943282,83.5420311287,44.7694095378,89.9287089443,90.9492677758,47.5371031559,83.5638158357,18.4088552309,40.4926187071,43.7114700692,44.6915118726,41.2610253338,11.8621283011,44.481831085,14.0625875699,21.2019182496,50.4739613059,47.9709094365,6,4,7,5,5,6,10,5,5,6,10,7,4,9,5,9,10,5.0,9.0,2,5,5,5,5,2,5,2,3,6.0,5.0,32% (53%ile),23% (35%ile),14% (62%ile),0% (44%ile),5% (41%ile),14% (58%ile),27% (45%ile),15% (44%ile),0.85 = fraction pre-1960 (94%ile),18%ile,0.892 ug/m3 (59%ile),40%ile,54 lifetime risk per million (90%ile),43%ile,1.9  (62%ile),44%ile,41 daily vehicles/meters distance (37%ile),41%ile,0.017 toxicity-weighted concentration/meters distance (83%ile),11%ile,0.053 sites/km distance (44%ile),44%ile,1.9 facilities/km distance (89%ile),14%ile,0.2 facilities/km distance (90%ile),21%ile,37.7 ppb (47%ile),50%ile,10.6 ug/m3 (83%ile),47%ile,369959.0,0.0,0,0,4880.20200747,638442.86771,369959.0
165047,165048,420032904005,486,486,385,190,220,63,0.12962962963,186,0.382716049383,74,0.192207792208,0,0.0,0,0.0,86,0.17695473251,188,0.854545454545,0.256172839507,0.146918033955,124.5,71.4021645022,-50.3044222263,-17.8525769179,0.8922999526,54.244116489,1.91319767658,42.0332083378,0.0,0.0518062778964,0.646286751827,0.208509016012,37.7297033333,10.6029046575,-42.987415357,-44.8866335681,-2728.71893916,-96.2423037252,-2114.45625975,-0.0,-2.60608487727,-32.5110816432,-10.4889255795,-1897.97092695,-533.372992718,Pennsylvania,PA,3,28.9942564843,61.1428624741,75.0063871376,44.449286974,3.97333749288,73.3419795581,95.1315972457,42.1945067814,44.4961318281,59.2986608318,90.8252877549,62.7410205227,37.9590708272,40.307599448,44.1852653811,66.7628681041,91.5730944093,47.5371031559,83.5638158357,26.0718811193,46.9032110251,50.4846594505,50.6809414207,44.8462779275,76.1576868214,49.6771917817,38.732261304,28.7722376373,53.9975877943,52.6692358609,3,7,8,5,1,8,11,5,5,6,10,7,4,5,5,7,10,5.0,9.0,3,5,6,6,5,8,5,4,3,6.0,6.0,13% (28%ile),38% (61%ile),19% (75%ile),0% (44%ile),0% (3%ile),18% (73%ile),26% (42%ile),15% (44%ile),0.85 = fraction pre-1960 (95%ile),26%ile,0.892 ug/m3 (59%ile),46%ile,54 lifetime risk per million (90%ile),50%ile,1.9  (62%ile),50%ile,42 daily vehicles/meters distance (37%ile),44%ile,0 toxicity-weighted concentration/meters distance (40%ile),76%ile,0.052 sites/km distance (44%ile),49%ile,0.65 facilities/km distance (66%ile),38%ile,0.21 facilities/km distance (91%ile),28%ile,37.7 ppb (47%ile),53%ile,10.6 ug/m3 (83%ile),52%ile,177730.0,0.0,0,0,3166.00627782,306633.720309,177730.0
165048,165049,420033001001,499,499,343,177,202,351,0.703406813627,259,0.519038076152,39,0.113702623907,0,0.0,0,0.0,22,0.0440881763527,202,1.0,0.61122244489,0.230039281673,305.0,114.789601555,125.519739319,23.1473876277,1.2363876776,54.0939222377,1.93871231555,30.9475677021,0.0283593998635,0.0624538298629,0.37916420118,0.1227885347,37.7508116667,10.5807490411,125.519739319,155.191058989,6789.855018,243.346664461,3884.53063052,3.5596644781,7.83918844385,47.5925916911,15.4123848668,4738.47203947,1328.09286144,Pennsylvania,PA,3,79.6423086663,78.3432707922,54.8235045692,44.449286974,3.97333749288,8.66439795285,100.0,82.5022958389,72.4815865848,76.848955648,90.6126912643,63.8608117044,33.2812365957,85.7204218259,50.8519758372,54.9271840087,80.5787943947,47.8696578584,83.3093559973,86.0479638974,72.4310961981,70.0691427679,68.6649089014,65.8084884382,91.7168257461,70.8215519414,69.6426811921,76.6854673226,67.7881980994,69.2788684222,8,8,6,5,1,1,11,9,8,8,10,7,4,9,6,6,9,5.0,9.0,9,8,8,7,7,10,8,7,8,7.0,7.0,70% (79%ile),52% (78%ile),11% (54%ile),0% (44%ile),0% (3%ile),4% (8%ile),61% (82%ile),23% (72%ile),1 = fraction pre-1960 (100%ile),86%ile,1.24 ug/m3 (76%ile),72%ile,54 lifetime risk per million (90%ile),70%ile,1.9  (63%ile),68%ile,31 daily vehicles/meters distance (33%ile),65%ile,0.028 toxicity-weighted concentration/meters distance (85%ile),91%ile,0.062 sites/km distance (50%ile),70%ile,0.38 facilities/km distance (54%ile),69%ile,0.12 facilities/km distance (80%ile),76%ile,37.8 ppb (47%ile),67%ile,10.6 ug/m3 (83%ile),69%ile,94720.0,0.0,0,0,2356.12716058,163589.392536,94720.0
165049,165050,420033001002,753,753,380,222,272,728,0.966799468792,504,0.669322709163,62,0.163157894737,40,0.18018018018,166,0.220451527224,17,0.0225763612218,224,0.823529411765,0.818061088977,0.37041469022,616.0,278.922261735,345.161049513,140.632508054,1.2363876776,54.0939222377,1.93871231555,29.4141457973,0.0261612586737,0.0620062936352,0.401493378452,0.124844827884,37.7508116667,10.5807490411,284.25027607,426.752868406,18671.1149719,669.167977538,10152.6174339,9.0298475004,21.4021573876,138.579875879,43.0915718188,13030.1097748,3652.06244366,Pennsylvania,PA,3,95.3024608586,91.0048518677,68.8711016973,92.0133683008,99.7646222294,3.2318235538,93.6450128223,95.9127190997,93.6906153974,76.848955648,90.6126912643,63.8608117044,32.4886972742,85.3727670417,50.5878269202,56.0619206758,81.0462663635,47.8696578584,83.3093559973,93.4734642499,82.900338479,83.0102979103,79.5716499568,69.8980567497,93.4648887098,79.0115363909,77.893473814,86.5056454935,79.4830216124,81.8150288992,11,10,7,10,11,1,10,11,10,8,10,7,4,9,6,6,9,5.0,9.0,10,9,9,8,7,10,8,8,9,8.0,9.0,97% (95%ile),67% (91%ile),16% (68%ile),18% (92%ile),22% (99%ile),2% (3%ile),82% (95%ile),37% (93%ile),0.82 = fraction pre-1960 (93%ile),93%ile,1.24 ug/m3 (76%ile),82%ile,54 lifetime risk per million (90%ile),83%ile,1.9  (63%ile),79%ile,29 daily vehicles/meters distance (32%ile),69%ile,0.026 toxicity-weighted concentration/meters distance (85%ile),93%ile,0.062 sites/km distance (50%ile),79%ile,0.4 facilities/km distance (56%ile),77%ile,0.12 facilities/km distance (81%ile),86%ile,37.8 ppb (47%ile),79%ile,10.6 ug/m3 (83%ile),81%ile,119504.0,0.0,0,0,2451.19751723,206384.585305,119504.0
165050,165051,420033001003,502,502,365,299,469,396,0.788844621514,366,0.729083665339,38,0.104109589041,0,0.0,10,0.0199203187251,89,0.177290836653,424,0.904051172708,0.758964143426,0.303208171879,381.0,152.210502283,200.440699676,60.0173331619,1.2363876776,54.0939222377,1.93871231555,35.5053430631,0.0236710897758,0.0617951104994,0.423831452018,0.126367467909,37.7508116667,10.5807490411,181.2086496,247.822411168,10842.6236215,388.596852998,7116.71580579,4.74464979675,12.386255185,84.953072787,25.3291836839,7566.79910379,2120.81274089,Pennsylvania,PA,3,84.068026901,94.3839973396,51.2909208818,44.449286974,11.7147422839,73.4667805861,97.3469186475,92.5321048191,85.4742596877,76.848955648,90.6126912643,63.8608117044,35.4018591743,84.9756818989,50.4659085358,57.1260069834,81.3575492204,47.8696578584,83.3093559973,89.2749867312,76.776525269,75.1707817843,72.987330129,68.2447042537,92.269997858,74.3880221723,73.8624578579,81.2509441693,72.2250902199,74.1519448724,9,10,6,5,2,8,11,10,9,8,10,7,4,9,6,6,9,5.0,9.0,9,8,8,8,7,10,8,8,9,8.0,8.0,79% (84%ile),73% (94%ile),10% (51%ile),0% (44%ile),2% (11%ile),18% (73%ile),76% (92%ile),30% (85%ile),0.9 = fraction pre-1960 (97%ile),89%ile,1.24 ug/m3 (76%ile),76%ile,54 lifetime risk per million (90%ile),75%ile,1.9  (63%ile),72%ile,36 daily vehicles/meters distance (35%ile),68%ile,0.024 toxicity-weighted concentration/meters distance (84%ile),92%ile,0.062 sites/km distance (50%ile),74%ile,0.42 facilities/km distance (57%ile),73%ile,0.13 facilities/km distance (81%ile),81%ile,37.8 ppb (47%ile),72%ile,10.6 ug/m3 (83%ile),74%ile,178180.0,0.0,0,0,2993.8585933,307702.81084,178180.0
